大剣,ノクターンII,0,4,912,,18@10@32@45@0@0@18@10@32@49@14@0,0,1,肉球のコイン・鉛×1:ゴム質の皮×1:ブヨブヨした皮×1,HR31,,,,,
大剣,ノクターンIII,0,4,960,,25@9@42@28@0@0@25@9@42@35@11@0,0,3,肉球のコイン・鉄×1:棘竜の上鱗×1:雌火竜の鱗×1,HR51,,,,,
大剣,ホリッド・ノクターン,0,9,1296,,25@9@42@35@10@0@25@9@42@35@20@9,0,3,ＢＰ５生産券・１×5:肉球のコイン・銅×1:尾晶蠍の堅殻×1,HR61,,,,,
大剣,ヴィオI,0,1,384,氷:180,11@24@35@0@0@0@11@24@53@0@0@0,0,0,ＢＰ５生産券・５×5,HR1,,,,,
大剣,ヴィオII,0,1,672,氷:120,46@3@21@18@0@0@46@3@21@35@0@0,0,0,肉球のコイン・鉛×1:ゴム質の皮×1:ブヨブヨした皮×1,HR31,,,,,
大剣,ヴィオIII,0,5,912,氷:320,63@7@25@24@4@0@63@7@25@24@14@7,0,0,肉球のコイン・鉄×1:棘竜の上鱗×1:雌火竜の鱗×1,HR51,,,,,
大剣,ヴィオ・ボロディン,0,7,1104,氷:670,56@11@7@31@18@0@56@11@7@31@25@10,0,1,ＢＰ５生産券・５×5:鳥竜種の牙×1:呑竜の皮×1,HR100,,,,,
大剣,ミナスI,0,1,528,防+1,28@11@38@11@0@0@28@11@38@28@0@0,0,0,ＢＰ６生産券・４×5,HR1,,,,,
大剣,ミナスII,0,5,912,睡眠:380@防+18,18@10@32@45@0@0@18@10@32@49@14@0,0,1,肉球のコイン・鉛×1:ゴム質の皮×1:ブヨブヨした皮×1,HR31,,,,,
大剣,ミナスIII,0,6,960,睡眠:450@防+22,18@10@32@49@14@0@18@10@32@49@21@10,0,1,肉球のコイン・鉄×1:棘竜の上鱗×1:雌火竜の鱗×1,HR51,,,,,
大剣,ミナス・ジェライス,0,6,1008,睡眠:450@防+26,18@10@32@49@14@0@18@10@32@49@21@10,0,1,ＢＰ５生産券・５×5:鳥竜種の牙×1:呑竜の皮×1,HR100,,,,,
大剣,キスタI,0,2,720,毒:260,45@4@21@17@0@0@45@4@21@35@0@0,0,0,ＢＰ６生産券・３×5,HR1,,,,,
大剣,キスタII,0,4,864,毒:300,46@3@21@35@0@0@46@3@21@46@7@0,15,1,肉球のコイン・鉛×1:ゴム質の皮×1:ブヨブヨした皮×1,HR31,,,,,
大剣,キスタIII,0,5,912,火:280@毒:120,63@7@25@24@4@0@63@7@25@24@14@7,25,0,肉球のコイン・鉄×1:棘竜の上鱗×1:雌火竜の鱗×1,HR51,,,,,
大剣,キスタ・ギット,0,9,1104,火:500@毒:160,18@10@32@49@14@0@18@10@32@49@21@10,40,0,鳥竜種の牙×1:呑竜の皮×1:ＢＰ６生産券・３×5,HR100,,,,,
大剣,ダクティI,0,1,528,防+1,28@11@38@11@0@0@28@11@38@28@0@0,0,0,ＢＰ７生産券・１×5,HR1,,,,,
大剣,ダクティII,0,5,912,龍:230,46@3@21@46@7@0@46@3@21@46@14@10,20,1,肉球のコイン・鉛×1:ゴム質の皮×1:ブヨブヨした皮×1,HR31,,,,,
大剣,ダクティIII,0,5,1008,龍:450,56@11@7@31@0@0@56@11@7@31@18@0,0,0,肉球のコイン・鉄×1:棘竜の上鱗×1:雌火竜の鱗×1,HR51,,,,,
大剣,ダクティ・リゲネ,0,7,1152,龍:650,56@11@7@31@18@0@56@11@7@31@25@10,0,1,鳥竜種の牙×1:呑竜の皮×1:ＢＰ７生産券・１×5,HR100,,,,,
大剣,シアスI,0,1,624,雷:220,46@3@21@18@0@0@46@3@21@35@0@0,0,0,ＢＰ７生産券・６×5,HR1,,,,,
大剣,シアスII,0,2,672,雷:720,18@10@32@49@14@0@18@10@32@49@21@10,0,0,肉球のコイン・鉛×1:ゴム質の皮×1:ブヨブヨした皮×1,HR31,,,,,
大剣,シアスIII,0,4,768,雷:880,18@10@32@49@14@0@18@10@32@49@21@10,0,1,肉球のコイン・金×1:呑竜の皮×1:雌火竜の鱗×1,HR91,,,,,
大剣,ディアス・シアス,0,6,1008,雷:890,18@10@32@49@14@0@18@10@32@49@21@10,0,1,ＢＰ７生産券・６×5:鳥竜種の牙×1:呑竜の皮×1,HR100,,,,,
大剣,ヌグスI,0,1,624,雷:220,46@3@21@18@0@0@46@3@21@35@0@0,0,0,ＢＰ８生産券・１×5,HR1,,,,,
大剣,ヌグスII,0,5,960,雷:250,28@11@38@35@11@0@28@11@38@35@21@7,0,0,肉球のコイン・鉛×1:ゴム質の皮×1:ブヨブヨした皮×1,HR31,,,,,
大剣,ヌグスIII,0,5,960,雷:320@防+8,45@4@21@35@0@0@45@4@21@45@7@0,5,0,肉球のコイン・銀×1:棘竜の上鱗×1:ブヨブヨした皮×1,HR81,,,,,
大剣,ムグヌート,0,7,1104,雷:400@防+16,45@4@21@45@7@0@45@4@21@45@14@11,10,1,ＢＰ８生産券・１×5:鳥竜種の牙×1:呑竜の皮×1,HR100,,,,,
大剣,ヴォータI,0,1,624,,18@10@32@10@0@0@18@10@32@28@0@0,0,0,ＢＰ８生産券・３×5,HR1,,,,,
大剣,ヴォータII,0,4,864,火:380,46@3@21@46@7@0@46@3@21@46@14@10,0,0,肉球のコイン・鉛×1:ゴム質の皮×1:ブヨブヨした皮×1,HR31,,,,,
大剣,ヴォータIII,0,5,960,火:460,46@3@21@46@7@0@46@3@21@46@14@10,0,0,肉球のコイン・銀×1:棘竜の上鱗×1:ブヨブヨした皮×1,HR81,,,,,
大剣,ヴォタ・ツィーモ,0,7,1056,火:380@麻痺:240,18@10@32@49@14@0@18@10@32@49@21@10,0,0,ＢＰ８生産券・３×5:鳥竜種の牙×1:呑竜の皮×1,HR100,,,,,
大剣,ゴーグI,0,1,672,氷:50,45@4@21@35@0@0@45@4@21@45@7@0,0,2,ＢＰ９生産券・６×5,HR1,,,,,
大剣,ゴーグII,0,1,672,氷:120,56@11@7@14@0@0@56@11@7@31@0@0,0,0,肉球のコイン・鉛×1:ゴム質の皮×1:ブヨブヨした皮×1,HR31,,,,,
大剣,ゴーグIII,0,5,912,氷:320,63@7@24@25@3@0@63@7@24@25@14@7,0,0,肉球のコイン・鉄×1:棘竜の上鱗×1:雌火竜の鱗×1,HR51,,,,,
大剣,ゴーグ・ゴリア,0,6,1056,氷:640,17@11@31@49@14@0@17@11@31@49@21@11,0,0,鳥竜種の牙×1:呑竜の皮×1:ＢＰ９生産券・６×5,HR100,,,,,
大剣,バリスクI,0,1,432,,18@10@32@28@0@0@18@10@32@45@0@0,0,0,ＢＰ９生産券・７×5,HR1,,,,,
大剣,バリスクII,0,1,672,,18@10@32@28@0@0@18@10@32@45@0@0,0,0,肉球のコイン・鉛×1:ゴム質の皮×1:ブヨブヨした皮×1,HR31,,,,,
大剣,バリスクIII,0,4,912,麻痺:100,18@10@32@45@0@0@18@10@32@49@14@0,0,0,肉球のコイン・銀×1:棘竜の上鱗×1:ブヨブヨした皮×1,HR81,,,,,
大剣,パラリスパダ,0,7,1104,麻痺:320,18@10@32@49@14@0@18@10@32@49@21@10,0,1,ＢＰ９生産券・７×5:鳥竜種の牙×1:肉球のメダル×1,HR100,,,,,
大剣,ナベイルI,0,1,672,防+3,28@11@38@28@0@0@28@11@38@35@11@0,0,1,ＢＰ10生産券・１×5,HR1,,,,,
大剣,ナベイルII,0,4,864,水:360@防+23,18@10@32@46@0@0@18@10@32@49@14@0,0,1,肉球のコイン・鉛×1:ゴム質の皮×1:ブヨブヨした皮×1,HR31,,,,,
大剣,ナベイルIII,0,6,1056,水:410@防+27,18@10@32@49@14@0@18@10@32@49@21@10,0,1,肉球のコイン・銀×1:棘竜の上鱗×1:ブヨブヨした皮×1,HR81,,,,,
大剣,ナベイルリジャーノ,0,6,1056,水:590@防+32,45@4@21@45@7@0@45@4@21@45@18@7,0,2,ＢＰ10生産券・１×5:鳥竜種の牙×1:肉球のメダル×1,HR100,,,,,
大剣,アリオスI,0,1,528,防+1,28@11@38@11@0@0@28@11@38@28@0@0,0,0,ＢＰ10生産券・３×5,HR1,,,,,
大剣,アリオスII,0,3,816,龍:180,46@3@21@35@0@0@46@3@21@46@7@0,15,1,肉球のコイン・鉛×1:ゴム質の皮×1:ブヨブヨした皮×1,HR31,,,,,
大剣,アリオスIII,0,5,960,龍:280,18@10@31@45@0@0@18@10@30@49@14@0,10,0,肉球のコイン・鉄×1:肉球のメダル×1:雌火竜の鱗×1,HR91,,,,,
大剣,イヤヌアリオス,0,7,1104,龍:350,18@10@31@49@14@0@18@10@31@49@21@11,20,0,ＢＰ10生産券・３×5:鳥竜種の牙×1:肉球のメダル×1,HR100,,,,,
大剣,スピルブレイドI,0,1,480,,18@10@32@10@0@0@18@10@32@28@0@0,0,0,ＢＰ14生産券・３×5,HR1,,,,,
大剣,スピルブレイドII,0,4,864,龍:220@防+10,32@14@38@25@14@0@32@14@38@25@21@10,0,2,肉球のコイン・鉛×1:ゴム質の皮×1:ブヨブヨした皮×1,HR31,,,,,
大剣,スピルブレイドIII,0,3,720,龍:860,46@3@21@46@7@0@46@3@21@46@14@10,0,1,肉球のコイン・銀×1:棘竜の上鱗×1:ブヨブヨした皮×1,HR81,,,,,
大剣,スピ・エボシル,0,6,960,龍:1200,46@3@21@46@7@0@46@3@21@46@14@10,0,3,ＢＰ14生産券・３×5:鳥竜種の牙×1:肉球のメダル×1,HR100,,,,,
大剣,プラーヴァI,0,1,624,氷:100@睡眠:30,17@11@31@28@0@0@0@17@11@31@46@0@0@0,0,1,ＢＰ14生産券・５×5,HR1,,,,,
大剣,プラーヴァII,0,3,816,氷:200@睡眠:60,17@11@31@46@0@0@0@17@11@31@49@14@0@0,0,1,肉球のコイン・鉛×1:ゴム質の皮×1:ブヨブヨした皮×1,HR31,,,,,
大剣,プラーヴァIII,0,5,912,氷:300@睡眠:100,17@11@31@49@14@0@0@17@11@31@49@21@11@0,0,2,肉球のコイン・鉄×1:棘竜の上鱗×1:雌火竜の鱗×1,HR51,,,,,
大剣,メチ・プラーヴァ,0,10,1248,氷:650@睡眠:200,17@11@31@49@14@0@0@17@11@31@49@21@11@0,0,2,ＢＰ14生産券・５×5:肉球のメダル×1:鳥竜種の牙×1,HR100,,,,,
大剣,ミラーI,0,3,768,雷:160@麻痺:100,56@10@7@14@0@0@0@56@10@7@32@0@0@0,0,0,ＢＰ15生産券・４×5,HR1,,,,,
大剣,ミラーII,0,4,864,雷:220@麻痺:180,56@10@7@32@0@0@0@56@10@7@32@17@0@0,0,0,肉球のコイン・鉛×1:ゴム質の皮×1:ブヨブヨした皮×1,HR31,,,,,
大剣,ミラーIII,0,7,1104,雷:340@麻痺:260,56@10@7@32@17@0@0@56@10@7@32@24@11@0,0,0,肉球のメダル×1:鳥竜種の牙×1:眠鳥の爪×1,HR100,,,,,
大剣,ミラー・プラトン@（ＨＣ武器）,0,6,1296,雷:500@麻痺:360,56@10@7@32@17@0@0@56@10@7@32@24@11@0,0,0,ＢＰ15生産券・４×5:ＨＣ肉球のメダル×1,SR1,,,,,
大剣,アメトI,0,3,768,龍:160@毒:120,56@10@7@14@0@0@0@56@10@7@32@0@0@0,0,0,ＢＰ15生産券・７×5,HR1,,,,,
大剣,アメトII,0,4,864,龍:220@毒:200,56@10@7@32@0@0@0@56@10@7@32@17@0@0,0,0,肉球のコイン・鉛×1:ゴム質の皮×1:ブヨブヨした皮×1,HR31,,,,,
大剣,アメトIII,0,7,1104,龍:340@毒:280,56@10@7@32@17@0@0@56@10@7@32@24@11@0,0,0,肉球のメダル×1:鳥竜種の牙×1:眠鳥の爪×1,HR100,,,,,
大剣,アト・スピオ@（ＨＣ武器）,0,6,1296,龍:500@毒:380,56@10@7@32@17@0@0@56@10@7@32@24@11@0,0,0,ＢＰ15生産券・７×5:ＨＣ肉球のメダル×1,SR1,,,,,
大剣,スロムI,0,3,768,睡眠:260,17@11@31@46@0@0@0@17@11@31@49@14@0@0,0,0,ＢＧ１生産券・３×5,HR1,,,,,
大剣,スロムII,0,4,864,睡眠:320,17@11@31@49@14@0@0@17@11@31@49@21@11@0,0,1,肉球のコイン・鉛×1:ゴム質の皮×1:ブヨブヨした皮×1,HR31,,,,,
大剣,スロムIII,0,7,1104,睡眠:400,17@11@31@49@14@0@0@17@11@31@49@21@11@0,0,1,肉球のメダル×1:鳥竜種の牙×1:眠鳥の爪×1,HR100,,,,,
大剣,スロムIV（ＨＣ武器）@スロムIV（ＨＣ武器）,0,5,1200,睡眠:450,17@11@31@49@14@0@0@17@11@31@49@21@11@0,0,1,ＢＧ１生産券・３×5:ＨＣ肉球のメダル×1,SR1,,,,,
大剣,スクロ・テス（Ｇ級武器）@スクロ・テス（Ｇ級武器）,0G,10,1248,睡眠:450,17@11@31@49@14@0@0@17@11@31@49@21@11@0,0,0,Ｇ強化券×1:優玉×1,GR1,,,,,
大剣,真舞雷大剣【銀鷲】@（剛種武器）,700000,10,1056,雷:300@防+24,3@28@21@46@7@0@3@28@21@46@21@3,15,0,伝説の職人:舞雷竜討伐の証×5:古龍種の剛翼×4:舞雷竜の雷液×2:燐蛍石×6,HR100,,,,,
大剣,真舞雷大剣【金鷲】@（剛種武器）,1750000,11,1200,雷:480@防+28,3@28@21@46@21@3@3@28@21@46@21@21,15,0,舞雷竜討伐の証×20:古龍種の厚鱗×6:古龍種の上毛×12,HR100,,,,,
大剣,真冥雷大剣【銀鷲】@（剛種武器）,700000,10,1056,龍:290,3@28@21@46@7@0@3@28@21@46@21@3,20,0,冥雷竜討伐の証×10:古龍種の剛翼×4:冥雷竜の骨髄×4,HR100,,,,,
大剣,真冥雷大剣【金鷲】@（剛種武器）,1940000,11,1200,龍:410,3@28@21@46@21@3@3@28@21@46@21@21,25,0,冥雷竜討伐の証×20:古龍種の特上皮×9:古龍種の珠×6,HR100,,,,,
大剣,炎王大剣【獄炎】@（剛種武器）,750000,10,1056,火:420@リーチ:長,14@31@14@46@0@0@14@31@14@53@10@0,0,0,伝説の職人:炎王龍討伐の証×5:古龍種の剛翼×3:古龍種の上皮×6:炎龍の宝玉×2,HR100,,,,,
大剣,炎王大剣【暴君】@（剛種武器）,1750000,11,1200,火:540@リーチ:長,14@31@14@53@10@0@0@14@31@14@53@17@4@7,0,1,炎王龍討伐の証×20:古龍種の特濃血×5:古龍種の堅殻×9,HR100,,,,,
大剣,炎王獄大剣【破王】@（天嵐武器）,3000000,12,1296,火:770@リーチ:長,14@31@14@53@10@0@0@14@31@14@53@17@4@7,10,1,大剣魂・天×10:炎王龍の覇角×2:轟竜の裂爪×1,SR100,,,,,
大剣,炎王獄大剣【滅帝】@（覇種武器）,6750000,12,1344,火:900@リーチ:長,21@24@4@42@24@7@0@21@24@4@42@24@14@11,15,2,大剣魂・天×15:炎王龍の灼翼×50,SR300,,,,,
大剣,ネブララケルタ@（剛種武器）,550000,10,1056,龍:120@毒:380,18@14@7@33@34@0@18@14@7@33@51@0,0,1,伝説の職人:霞龍討伐の証×5:古龍種の剛爪×4:古龍種の殻×4:古龍種の鱗×6,HR100,,,,,
大剣,ネブラグラディウス@（剛種武器）,1500000,11,1152,龍:360@毒:470,18@14@7@33@51@0@0@18@14@7@33@53@11@4,0,2,霞龍討伐の証×20:古龍種の上鱗×6:古龍種の上毛×6,HR100,,,,,
大剣,巨龍剣【不動】@（剛種武器）,750000,10,1104,龍:250@リーチ:極長,14@3@4@66@0@0@14@3@4@66@7@11,-10,0,伝説の職人:老山龍討伐の証×5:古龍種の剛爪×3:古龍種の上鱗×6:古龍種の毛×9,HR100,,,,,
大剣,巨龍剣【オリンポス】@（剛種武器）,1900000,11,1296,龍:320@リーチ:極長,14@3@4@66@7@11@14@3@4@66@7@28,-15,0,老山龍討伐の証×20:古龍種の剛尾×4:古龍種の重殻×5,HR100,,,,,
大剣,天狼大剣【月光】@（剛種武器）,750000,9,1008,氷:320,24@7@4@31@39@0@24@7@4@31@56@0,0,0,伝説の職人:響狼討伐の証×5:古龍種の重殻×8:古龍種の尖爪×8:響狼の紅玉×3,HR100,,,,,
大剣,天狼大剣【月讀】@（剛種武器）,1950000,11,1248,氷:660,24@7@4@31@56@0@24@7@4@31@74@0,35,1,響狼討伐の証×20:古龍種の特上毛×6:古龍種の特濃血×3,HR100,,,,,
大剣,天狼極剣【月蝕】@（天嵐武器）,2250000,12,1296,氷:670,24@7@4@31@56@0@0@24@7@4@31@63@0@11,35,1,大剣魂・天×10:響狼の破牙×1:響狼の輝白毛×1,SR100,,,,,
大剣,天狼極剣【銀月】@（覇種武器）,6700000,12,1344,氷:770,24@7@4@31@56@0@0@24@7@4@31@63@0@11,30,1,大剣魂・天×15:呑竜の爛石×50,SR300,,,,,
大剣,ドドン・パニッシャー@（剛種武器）,700000,10,1056,水:440@防+26,3@4@3@95@0@0@3@4@3@98@14@0,0,0,伝説の職人:呑竜討伐の証×5:古龍種の剛爪×3:古龍種の珠×7:呑竜の軟骨×2,HR100,,,,,
大剣,ドドン・ジェノサイド@（剛種武器）,1550000,11,1200,水:570@防+29,3@4@3@98@14@0@0@3@4@3@98@18@7@7,0,1,呑竜討伐の証×20:古龍種の特上皮×5:古龍種の尖角×7,HR100,,,,,
大剣,フォルテグリード@（剛種武器）,725000,10,1056,氷:210@睡眠:100,28@14@10@0@0@0@28@14@10@7@4@7,0,0,伝説の職人:氷狐竜討伐の証×5:古龍種の剛爪×3:古龍種の靭尾×5:氷狐竜の尖角×3,HR100,,,,,
大剣,フォルテペルフェット@（剛種武器）,1725000,11,1296,氷:220@睡眠:120,28@14@10@7@4@7@0@28@14@10@7@4@7@18,0,0,伝説の職人:氷狐竜討伐の証×20:古龍種の剛翼×4:古龍種の厚鱗×10,HR100,,,,,
大剣,怒髪大破【浪花】@（剛種武器）,850000,10,1008,水:570,17@17@17@53@0@0@17@17@17@53@17@0,10,0,伝説の職人:蛮竜討伐の証×5:古龍種の剛尾×4:古龍種の上鱗×14:蛮竜の上翼×2,HR100,,,,,
大剣,怒髪大破【天城】@（剛種武器）,2000000,11,1248,水:600,17@17@17@53@17@0@0@17@17@17@53@21@4@11,15,0,蛮竜討伐の証×20:古龍種の剛翼×4:古龍種の特上毛×12,HR100,,,,,
大剣,ニゲル・Ｍ・アーラ@（剛種武器）,1200000,10,1104,龍:400@麻痺:200,7@0@0@56@17@7@7@0@0@56@17@25,0,0,伝説の職人:極龍討伐の証×5:古龍種の厚鱗×10:極龍の黒曜玉×3:極龍の雷膜×9,HR100,,,,,
大剣,ニゲル＝モルス@（剛種武器）,2000000,11,1248,龍:500@麻痺:300,7@0@0@56@17@25@0@7@0@0@56@17@35@7,0,1,極龍討伐の証×20:飛竜種の稀玉×2:古龍種の特濃血×10,HR100,,,,,
大剣,浮岳大剣【鬼】@（剛種武器）,550000,10,1200,麻痺:380@リーチ:短,21@24@4@42@14@0@21@24@4@42@24@7,0,0,伝説の職人:浮岳龍討伐の証×5:古龍種の特上皮×8:古龍種の尖爪×6:神龍木×10,HR100,,,,,
大剣,浮岳大剣【羅生門】@（剛種武器）,1250000,11,1296,麻痺:440@リーチ:短,21@24@4@42@24@7@0@21@24@4@42@24@14@11,0,0,浮岳龍討伐の証×20:古龍種の特上毛×8:古龍種の尖角×6,HR100,,,,,
大剣,緋猛大剣【霧消】@（剛種武器）,490000,10,1152,麻痺:360,10@4@21@38@32@0@10@4@21@38@42@7,0,1,伝説の職人:跳緋獣討伐の証×5:古龍種の剛角×3:古龍種の濃血×6:牙獣種の燦角×2,HR100,,,,,
大剣,緋猛大剣【霧散】@（剛種武器）,1100000,11,1248,麻痺:440,10@4@21@38@42@7@10@4@21@38@42@25,0,1,跳緋獣討伐の証×20:古龍種の剛尾×8:古龍種の上毛×6,HR100,,,,,
大剣,フランメ・レベル@（剛種武器）,900000,10,1152,火:170@リーチ:極長,87@0@0@0@18@0@87@0@0@0@28@7,-5,0,伝説の職人:獰竜討伐の証×5:古龍種の剛爪×8:古龍種の靭尾×6:獣竜種の燃血×2,HR100,,,,,
大剣,アッシェ・レベル@（剛種武器）,1800000,11,1344,火:200@リーチ:極長,87@0@0@0@28@7@0@87@0@0@0@28@18@7,-15,0,獰竜２頭討伐の証×20:古龍種の剛翼×6:飛竜種の宝玉×6,HR100,,,,,
大剣,殻王大剣【断】@（剛種武器）,550000,10,1200,防+48@リーチ:長,14@17@25@28@21@0@14@17@25@28@28@10,0,0,伝説の職人:砦蟹討伐の証×5:古龍種の剛爪×6:甲殻種の尖鋏×8:甲殻種の宝玉×2,HR100,,,,,
大剣,殻王大剣【不壊】@（剛種武器）,1550000,11,1296,防+72@リーチ:長,14@17@25@28@28@10@0@14@17@25@28@28@21@7,0,0,砦蟹討伐の証×20:古龍種の剛角×8:古龍種の靭尾×6,HR100,,,,,
大剣,多殻挟剣【鳳仙花】@（剛種武器）,550000,10,1104,雷:400,24@24@21@16@3@0@24@24@21@16@17@3,0,2,伝説の職人:多殻蟹討伐の証×5:古龍種の重殻×8:古龍種の上鱗×6:甲殻種の宝玉×2,HR100,,,,,
大剣,多殻挟剣【石楠花】@（剛種武器）,1165000,11,1200,雷:480,24@24@21@16@17@3@0@24@24@21@16@17@14@7,0,3,多殻蟹討伐の証×20:古龍種の厚鱗×8:古龍種の上皮×6,HR100,,,,,
大剣,多殻獄挟剣【彼岸花】@（天嵐武器）,2190000,12,1296,雷:640,24@24@21@16@17@3@0@24@24@21@16@17@14@7,0,3,大剣魂・天×10:盾蟹の絶爪×2:キリンの銀角×1,SR100,,,,,
大剣,多殻獄挟剣【緋牡丹】@（覇種武器）,5900000,12,1344,雷:800@防+30,24@24@21@16@17@3@0@24@24@21@16@17@14@7,0,3,大剣魂・天×15:冥雷竜の焦鱗×50,SR300,,,,,
大剣,閃晶大剣アルム@（剛種武器）,840000,10,1008,雷:1000,21@24@4@41@14@0@21@24@4@41@24@7,10,1,伝説の職人:晶竜討伐の証×5:古龍種の厚鱗×5:古龍種の上毛×6:海竜種の上皮×6,HR100,,,,,
大剣,閃晶大剣アルムシャス@（剛種武器）,1340000,11,1056,雷:1100,21@24@4@41@24@7@0@21@24@4@41@24@14@11,10,1,晶竜討伐の証×20:古龍種の特上皮×6:古龍種の堅殻×8,HR100,,,,,
大剣,烈閃大剣アルムスンス@（剛種武器）,2190000,12,1104,雷:1250,21@24@4@41@24@7@0@21@24@4@41@24@14@11,15,2,晶竜２頭討伐の証×15:荒天晶竜討伐の証×5:海竜種の菫玉×2,HR100,,,,,
大剣,弩岩大剣【断】@（剛種武器）,1000000,10,1200,,14@7@17@0@32@0@0@14@7@17@0@49@0@0,0,0,伝説の職人:弩岩竜撃退の証×5:古龍種の剛角×5:古龍種の堅殻×6:弩岩竜の甲殻×10,HR100,,,,,
大剣,弩岩大剣【凄断】@（剛種武器）,1500000,11,1296,,14@7@17@0@49@0@0@14@7@17@0@56@0@11,0,0,弩岩竜討伐の証×20:古龍種の剛翼×4:弩岩竜の怒角×2,SR100,,,,,
大剣,弩岩獄大剣【驚断】@（天嵐武器）,3000000,12,1344,,14@7@17@0@49@0@0@14@7@17@0@56@0@11,0,1,大剣魂・天×10:弩岩竜の真棘×2:弩岩竜討伐の証×20,SR100,,,,,
大剣,弩岩獄大剣【重何断】@（覇種武器）,7500000,12,1440,,14@7@17@0@56@0@11@14@7@17@0@56@0@28,0,2,大剣魂・天×15:弩岩竜の崩鱗×50:蒼火竜の皇鱗×1,SR300,,,,,
大剣,刻竜大剣【猛火】@（剛種武器）,80000,10,864,火:1300@リーチ:極長,17@11@31@46@0@0@17@11@31@49@14@0,0,0,飛竜の黒顎×3:飛竜の艶爪×3:飛竜の黒鱗×4,HR100,,,,,
大剣,刻竜大剣【氷結】@（剛種武器）,80000,10,864,氷:1300@リーチ:極長,17@11@31@46@0@0@17@11@31@49@14@0,0,0,飛竜の黒鱗×2:古代魚×3,HR100,,,,,
大剣,刻竜大剣【咆哮】@（剛種武器）,80000,10,864,龍:1300@リーチ:極長,17@11@31@46@0@0@17@11@31@49@14@0,0,0,飛竜の黒鱗×2:古龍種の濃血×1,HR100,,,,,
大剣,刻竜大剣【落雷】@（剛種武器）,80000,10,864,雷:1300@リーチ:極長,17@11@31@46@0@0@17@11@31@49@14@0,0,0,飛竜の黒鱗×2:電撃袋×3,HR100,,,,,
大剣,刻竜大剣【止水】@（剛種武器）,80000,10,864,水:1300@リーチ:極長,17@11@31@46@0@0@17@11@31@49@14@0,0,0,飛竜の黒鱗×2:古代魚×3,HR100,,,,,
大剣,刻竜大剣【爆炎】@（天嵐武器）,110000,11,1008,火:1500@リーチ:極長,17@11@31@49@14@0@17@11@31@49@21@11,0,0,飛竜の艶棘×8:飛竜の艶髄×10:飛竜の艶爪×8,HR100,,,,,
大剣,刻竜大剣【砕氷】@（天嵐武器）,110000,11,1008,氷:1500@リーチ:極長,17@11@31@49@14@0@17@11@31@49@21@11,0,0,飛竜の艶膜×2:氷冷袋×2,HR100,,,,,
大剣,刻竜大剣【逆鱗】@（天嵐武器）,110000,11,1008,龍:1500@リーチ:極長,17@11@31@49@14@0@17@11@31@49@21@11,0,0,飛竜の黒鱗×2:古龍種の特濃血×1,HR100,,,,,
大剣,刻竜大剣【轟雷】@（天嵐武器）,110000,11,1008,雷:1500@リーチ:極長,17@11@31@49@14@0@17@11@31@49@21@11,0,0,飛竜の黒鱗×2:発電袋×2,HR100,,,,,
大剣,刻竜大剣【流水】@（天嵐武器）,110000,11,1008,水:1500@リーチ:極長,17@11@31@49@14@0@17@11@31@49@21@11,0,0,飛竜の艶膜×2:貯水袋×2,HR100,,,,,
大剣,刻竜獄大剣【爆炎】@（覇種武器）,980000,12,1056,火:1500@リーチ:極長,17@11@31@49@14@0@0@17@11@31@49@21@11@0,0,0,飛竜の赤眼×12:大剣魂・天×12,SR300,,,,,
大剣,刻竜獄大剣【流水】@（覇種武器）,980000,12,1056,水:1500@リーチ:極長,17@11@31@49@14@0@0@17@11@31@49@21@11@0,0,0,飛竜の赤眼×5:大剣魂・天×1,SR300,,,,,
大剣,刻竜獄大剣【轟雷】@（覇種武器）,980000,12,1056,雷:1500@リーチ:極長,17@11@31@49@14@0@0@17@11@31@49@21@11@0,0,0,飛竜の赤眼×5:大剣魂・天×1,SR300,,,,,
大剣,刻竜獄大剣【逆鱗】@（覇種武器）,980000,12,1056,龍:1500@リーチ:極長,17@11@31@49@14@0@0@17@11@31@49@21@11@0,0,0,飛竜の赤眼×5:大剣魂・天×1,SR300,,,,,
大剣,刻竜獄大剣【砕氷】@（覇種武器）,980000,12,1056,氷:1500@リーチ:極長,17@11@31@49@14@0@0@17@11@31@49@21@11@0,0,0,飛竜の赤眼×5:大剣魂・天×1,SR300,,,,,
大剣,アイアンソード,660,1,288,,28@11@14@0@0@0@28@11@31@0@0@0,0,0,鉄鉱石×3,HR1,,,,,
大剣,アイアンソード改,955,1,336,,28@11@31@0@0@0@28@11@38@11@0@0,0,0,（強化）:鉄鉱石×2,HR1,,,,,
大剣,バスターソード,1375,1,384,,18@10@25@0@0@0@18@10@32@10@0@0,0,0,鉄鉱石×6:大地の結晶×2,HR1,,,,,
大剣,バスターブレイド,2660,1,480,,18@10@32@10@0@0@18@10@32@28@0@0,0,0,（強化）:鉄鉱石×8:マカライト鉱石×2:大地の結晶×5,HR1,,,,,
大剣,蛇剣【蒼蛇】,3125,1,432,,18@10@32@28@0@0@18@10@32@45@0@0,0,0,ドスランポスの爪×3:ランポスの牙×4:ランポスの皮×5,HR1,,,,,
大剣,蛇剣【大蛇】,4475,1,480,,18@10@32@45@0@0@18@10@32@49@14@0,0,1,ドスランポスの爪×4:ドスランポスの皮×5:ランポスの鱗×10,HR1,,,,,
